timestamp,hour,day_of_week,month,temperature,cloud_cover,solar_generation,residential_demand,commercial_demand,hospital_demand,school_demand,total_demand,battery_level
2026-11-29 10:00:00,10,6,11,11.92,0.604,157.96,11.55,27.11,52.74,1.96,93.36,91.73
2026-11-29 11:00:00,11,6,11,12.87,0.547,191.66,9.57,31.63,50.56,1.46,93.22,182.29
2026-11-29 12:00:00,12,6,11,13.71,0.705,156.01,10.88,37.35,53.98,1.64,103.85,230.28
2026-11-29 13:00:00,13,6,11,14.69,0.656,156.79,10.22,38.84,47.15,2.07,98.28,284.11
2026-11-29 14:00:00,14,6,11,15.89,0.624,157.31,11.03,40.33,54.36,2.65,108.37,329.13
2026-11-29 15:00:00,15,6,11,16.3,0.647,121.18,10.11,40.13,50.81,1.53,102.58,346.24
2026-11-29 16:00:00,16,6,11,16.45,0.547,94.34,12.29,37.99,50.6,1.93,102.81,337.03
2026-11-29 17:00:00,17,6,11,15.08,0.461,58.68,15.4,36.25,53.19,2.04,106.88,284.64
2026-11-29 18:00:00,18,6,11,14.6,0.413,0.0,21.56,29.09,51.65,1.73,104.03,171.56
2026-11-29 19:00:00,19,6,11,13.96,0.504,0.0,31.18,29.2,54.22,2.09,116.69,44.72
2026-11-29 20:00:00,20,6,11,13.14,0.588,0.0,34.7,14.77,51.69,1.71,102.87,0.0
2026-11-29 21:00:00,21,6,11,11.87,0.553,0.0,33.48,8.87,54.87,3.13,100.35,0.0
2026-11-29 22:00:00,22,6,11,10.71,0.53,0.0,29.6,6.66,54.86,2.27,93.39,0.0
2026-11-29 23:00:00,23,6,11,9.61,0.495,0.0,19.03,10.31,56.33,2.16,87.83,0.0
2026-11-30 00:00:00,0,0,11,7.88,0.421,0.0,10.21,10.51,54.57,6.49,81.78,0.0
2026-11-30 01:00:00,1,0,11,6.99,0.376,0.0,10.77,13.49,59.29,5.48,89.03,0.0
2026-11-30 02:00:00,2,0,11,6.64,0.343,0.0,9.65,12.64,57.14,5.06,84.49,0.0
2026-11-30 03:00:00,3,0,11,6.65,0.33,0.0,7.72,13.58,58.95,6.13,86.38,0.0
2026-11-30 04:00:00,4,0,11,7.34,0.228,0.0,12.46,11.94,60.7,4.33,89.43,0.0
2026-11-30 05:00:00,5,0,11,6.93,0.239,0.0,17.12,12.53,57.65,3.2,90.5,0.0
2026-11-30 06:00:00,6,0,11,6.97,0.218,5.01,17.98,13.74,62.23,4.81,98.76,0.0
2026-11-30 07:00:00,7,0,11,8.12,0.183,76.92,22.13,13.11,54.31,5.81,95.36,0.0
2026-11-30 08:00:00,8,0,11,9.31,0.232,144.81,19.26,14.24,54.67,25.83,114.0,28.35
2026-11-30 09:00:00,9,0,11,10.47,0.268,193.8,18.47,39.84,56.67,43.37,158.35,60.96
2026-11-30 10:00:00,10,0,11,12.0,0.357,214.88,10.83,59.35,55.19,54.02,179.39,93.61
2026-11-30 11:00:00,11,0,11,13.46,0.332,244.71,7.81,72.44,56.17,61.63,198.05,136.54
2026-11-30 12:00:00,12,0,11,14.12,0.353,252.19,7.92,86.0,53.98,61.21,209.11,176.17
2026-11-30 13:00:00,13,0,11,15.21,0.361,243.53,10.39,96.04,48.38,57.11,211.92,205.25
2026-11-30 14:00:00,14,0,11,15.39,0.442,195.04,9.36,97.22,52.33,49.56,208.47,190.65
2026-11-30 15:00:00,15,0,11,15.88,0.454,159.29,9.26,96.83,50.13,36.75,192.97,154.04
2026-11-30 16:00:00,16,0,11,15.63,0.452,116.31,12.12,96.34,51.0,19.83,179.29,85.58
2026-11-30 17:00:00,17,0,11,15.47,0.426,55.72,11.77,83.14,49.72,4.71,149.34,0.0
2026-11-30 18:00:00,18,0,11,14.76,0.46,2.34,21.21,69.62,54.1,4.04,148.97,0.0
2026-11-30 19:00:00,19,0,11,14.08,0.433,0.0,26.68,54.86,52.88,6.67,141.09,0.0
2026-11-30 20:00:00,20,0,11,12.7,0.45,0.0,30.47,34.54,51.51,5.0,121.52,0.0
2026-11-30 21:00:00,21,0,11,12.03,0.402,0.0,30.98,14.26,55.18,4.13,104.55,0.0
2026-11-30 22:00:00,22,0,11,10.66,0.478,0.0,22.2,10.01,55.13,6.31,93.65,0.0
2026-11-30 23:00:00,23,0,11,9.51,0.497,0.0,15.75,12.86,55.48,5.1,89.19,0.0
2026-12-01 00:00:00,0,1,12,7.73,0.552,0.0,9.13,11.34,57.41,4.71,82.59,0.0
2026-12-01 01:00:00,1,1,12,6.66,0.54,0.0,10.16,10.28,60.07,3.71,84.22,0.0
2026-12-01 02:00:00,2,1,12,5.41,0.499,0.0,11.35,11.65,57.54,5.62,86.16,0.0
2026-12-01 03:00:00,3,1,12,4.88,0.447,0.0,13.5,9.42,55.75,4.95,83.62,0.0
2026-12-01 04:00:00,4,1,12,4.13,0.449,0.0,11.2,13.78,57.55,4.28,86.81,0.0
2026-12-01 05:00:00,5,1,12,5.31,0.453,0.0,15.76,9.83,58.82,5.75,90.16,0.0
2026-12-01 06:00:00,6,1,12,5.9,0.377,0.0,17.0,12.43,57.92,2.9,90.25,0.0
2026-12-01 07:00:00,7,1,12,7.47,0.453,60.06,24.43,12.21,54.92,6.41,97.97,0.0
2026-12-01 08:00:00,8,1,12,8.29,0.512,105.38,23.12,13.85,55.16,27.3,119.43,0.0
2026-12-01 09:00:00,9,1,12,10.04,0.392,161.0,17.09,40.13,56.08,43.08,156.38,4.25
2026-12-01 10:00:00,10,1,12,11.91,0.433,196.77,9.96,58.9,57.63,54.42,180.91,18.84
2026-12-01 11:00:00,11,1,12,13.41,0.464,206.79,9.01,75.16,54.19,59.75,198.11,26.83
2026-12-01 12:00:00,12,1,12,14.21,0.5,207.27,6.35,85.99,52.17,61.16,205.67,28.3
2026-12-01 13:00:00,13,1,12,15.09,0.479,207.11,7.91,94.68,54.31,56.52,213.42,21.44
2026-12-01 14:00:00,14,1,12,15.43,0.352,218.73,7.95,97.12,51.4,50.92,207.39,31.87
2026-12-01 15:00:00,15,1,12,15.8,0.342,182.71,7.54,93.75,51.12,37.33,189.74,24.23
2026-12-01 16:00:00,16,1,12,16.13,0.379,120.18,10.9,92.28,45.23,20.16,168.57,0.0
2026-12-01 17:00:00,17,1,12,16.14,0.363,67.5,11.4,78.79,47.78,3.77,141.74,0.0
2026-12-01 18:00:00,18,1,12,15.53,0.379,2.26,18.39,68.99,52.88,4.84,145.1,0.0
2026-12-01 19:00:00,19,1,12,14.07,0.382,0.0,27.09,54.19,52.34,5.79,139.41,0.0
2026-12-01 20:00:00,20,1,12,12.8,0.432,0.0,33.0,34.02,54.35,5.7,127.07,0.0
2026-12-01 21:00:00,21,1,12,11.59,0.377,0.0,29.73,13.5,53.01,5.32,101.56,0.0
2026-12-01 22:00:00,22,1,12,9.76,0.271,0.0,22.94,9.25,60.1,5.0,97.29,0.0
2026-12-01 23:00:00,23,1,12,8.34,0.257,0.0,16.43,11.95,57.17,4.82,90.37,0.0
2026-12-02 00:00:00,0,2,12,7.04,0.248,0.0,12.76,12.77,55.32,5.45,86.3,0.0
2026-12-02 01:00:00,1,2,12,6.41,0.3,0.0,11.26,8.47,61.18,3.65,84.56,0.0
2026-12-02 02:00:00,2,2,12,5.77,0.305,0.0,11.32,11.56,60.16,4.86,87.9,0.0
2026-12-02 03:00:00,3,2,12,5.3,0.262,0.0,11.24,10.86,58.87,4.24,85.21,0.0
2026-12-02 04:00:00,4,2,12,5.34,0.261,0.0,11.09,12.0,61.46,4.51,89.06,0.0
2026-12-02 05:00:00,5,2,12,5.16,0.265,0.0,13.64,13.3,57.57,4.92,89.43,0.0
2026-12-02 06:00:00,6,2,12,5.71,0.301,0.19,20.2,15.21,56.94,5.16,97.51,0.0
2026-12-02 07:00:00,7,2,12,6.93,0.327,68.03,23.84,8.06,61.75,5.11,98.76,0.0
2026-12-02 08:00:00,8,2,12,8.17,0.246,139.19,26.31,15.33,54.64,27.78,124.06,13.92
2026-12-02 09:00:00,9,2,12,9.53,0.236,203.24,14.96,39.83,56.06,45.52,156.37,57.04
2026-12-02 10:00:00,10,2,12,10.71,0.224,245.3,10.74,59.01,52.71,56.19,178.65,118.36
2026-12-02 11:00:00,11,2,12,12.4,0.263,267.41,8.96,75.58,47.62,62.53,194.69,185.26
2026-12-02 12:00:00,12,2,12,12.96,0.27,274.65,9.23,87.41,52.92,62.54,212.1,242.81
2026-12-02 13:00:00,13,2,12,13.03,0.29,258.71,11.09,97.43,51.83,61.73,222.08,276.51
2026-12-02 14:00:00,14,2,12,13.59,0.293,234.11,10.22,108.23,53.52,51.58,223.55,286.23
2026-12-02 15:00:00,15,2,12,12.63,0.403,164.14,9.46,106.48,53.7,40.38,210.02,236.36
2026-12-02 16:00:00,16,2,12,13.18,0.326,130.28,11.05,97.56,51.32,24.74,184.67,177.24
2026-12-02 17:00:00,17,2,12,12.44,0.376,64.44,15.39,90.19,52.21,7.31,165.1,67.83
2026-12-02 18:00:00,18,2,12,11.63,0.408,2.14,23.33,73.58,56.5,6.52,159.93,0.0
2026-12-02 19:00:00,19,2,12,10.27,0.354,0.0,31.57,62.8,52.61,5.91,152.89,0.0
2026-12-02 20:00:00,20,2,12,9.69,0.376,0.0,33.33,38.21,55.52,5.51,132.57,0.0
2026-12-02 21:00:00,21,2,12,8.15,0.561,0.0,32.83,16.3,57.46,5.0,111.59,0.0
2026-12-02 22:00:00,22,2,12,6.75,0.58,0.0,28.57,11.44,59.94,4.05,104.0,0.0
2026-12-02 23:00:00,23,2,12,5.94,0.532,0.0,17.07,10.61,56.23,6.8,90.71,0.0
2026-12-03 00:00:00,0,3,12,4.83,0.519,0.0,11.52,9.6,62.46,2.6,86.18,0.0
2026-12-03 01:00:00,1,3,12,3.86,0.481,0.0,13.2,13.29,57.85,5.76,90.1,0.0
2026-12-03 02:00:00,2,3,12,3.69,0.552,0.0,11.72,10.92,58.71,4.7,86.05,0.0
2026-12-03 03:00:00,3,3,12,4.18,0.654,0.0,12.12,10.52,55.39,4.57,82.6,0.0
2026-12-03 04:00:00,4,3,12,4.41,0.568,0.0,13.44,13.84,58.12,4.3,89.7,0.0
2026-12-03 05:00:00,5,3,12,5.22,0.547,0.0,15.17,9.71,59.57,4.84,89.29,0.0
2026-12-03 06:00:00,6,3,12,6.11,0.543,2.13,18.86,10.74,55.04,5.82,90.46,0.0
2026-12-03 07:00:00,7,3,12,6.77,0.555,46.64,24.84,8.01,60.32,7.18,100.35,0.0
2026-12-03 08:00:00,8,3,12,7.34,0.555,95.46,22.47,15.79,57.66,26.53,122.45,0.0
2026-12-03 09:00:00,9,3,12,8.62,0.519,140.6,15.51,38.08,54.94,45.36,153.89,0.0
2026-12-03 10:00:00,10,3,12,10.17,0.483,185.27,11.33,56.87,52.93,56.18,177.31,7.32
2026-12-03 11:00:00,11,3,12,11.41,0.429,220.04,8.09,77.75,54.57,62.96,203.37,22.66
2026-12-03 12:00:00,12,3,12,12.26,0.487,218.12,7.75,94.3,53.41,63.47,218.93,21.78
2026-12-03 13:00:00,13,3,12,13.19,0.478,211.25,9.3,99.11,52.63,61.25,222.29,9.78
2026-12-03 14:00:00,14,3,12,13.82,0.499,185.76,8.58,103.2,53.2,50.7,215.68,0.0
2026-12-03 15:00:00,15,3,12,13.69,0.587,132.32,6.97,101.64,51.49,38.5,198.6,0.0
2026-12-03 16:00:00,16,3,12,13.48,0.58,95.19,12.71,99.41,53.32,23.47,188.91,0.0
2026-12-03 17:00:00,17,3,12,12.6,0.63,51.45,14.48,89.08,54.38,5.41,163.35,0.0
2026-12-03 18:00:00,18,3,12,12.27,0.488,0.0,21.41,75.68,53.81,3.74,154.64,0.0
2026-12-03 19:00:00,19,3,12,11.16,0.603,0.0,30.27,55.8,54.38,5.31,145.76,0.0
2026-12-03 20:00:00,20,3,12,9.74,0.551,0.0,35.53,35.69,51.81,5.74,128.77,0.0
2026-12-03 21:00:00,21,3,12,8.38,0.603,0.0,32.76,13.14,55.01,5.57,106.48,0.0
2026-12-03 22:00:00,22,3,12,6.7,0.655,0.0,29.5,9.1,58.26,3.8,100.66,0.0
2026-12-03 23:00:00,23,3,12,5.61,0.693,0.0,18.67,8.9,57.16,4.02,88.75,0.0
2026-12-04 00:00:00,0,4,12,4.45,0.736,0.0,9.59,9.48,58.7,4.51,82.28,0.0
2026-12-04 01:00:00,1,4,12,4.19,0.76,0.0,10.96,10.51,60.93,4.42,86.82,0.0
2026-12-04 02:00:00,2,4,12,4.52,0.777,0.0,11.63,13.82,56.22,3.0,84.67,0.0
2026-12-04 03:00:00,3,4,12,3.65,0.709,0.0,12.61,13.21,56.82,4.72,87.36,0.0
2026-12-04 04:00:00,4,4,12,4.11,0.658,0.0,11.61,14.56,63.17,3.54,92.88,0.0
2026-12-04 05:00:00,5,4,12,3.96,0.657,0.0,15.27,11.98,58.82,3.28,89.35,0.0
2026-12-04 06:00:00,6,4,12,5.14,0.632,0.0,18.85,8.44,57.46,6.62,91.37,0.0
2026-12-04 07:00:00,7,4,12,6.38,0.527,54.21,23.44,13.99,51.36,6.88,95.67,0.0
2026-12-04 08:00:00,8,4,12,7.45,0.603,87.99,26.26,17.56,57.5,27.85,129.17,0.0
2026-12-04 09:00:00,9,4,12,8.83,0.553,139.52,16.86,38.45,58.27,43.56,157.14,0.0
2026-12-04 10:00:00,10,4,12,9.94,0.519,174.49,11.43,59.14,57.44,57.35,185.36,0.0
2026-12-04 11:00:00,11,4,12,11.72,0.572,183.77,9.73,77.94,54.36,63.5,205.53,0.0
2026-12-04 12:00:00,12,4,12,12.29,0.595,183.57,9.23,91.21,55.42,63.96,219.82,0.0
2026-12-04 13:00:00,13,4,12,13.25,0.597,177.13,8.39,99.43,51.07,60.58,219.47,0.0
2026-12-04 14:00:00,14,4,12,13.91,0.632,146.66,5.08,104.25,52.75,50.97,213.05,0.0
2026-12-04 15:00:00,15,4,12,13.36,0.662,113.58,8.18,103.46,51.9,41.64,205.18,0.0
2026-12-04 16:00:00,16,4,12,13.14,0.645,84.68,10.19,99.64,51.15,22.52,183.5,0.0
2026-12-04 17:00:00,17,4,12,12.51,0.703,37.48,14.57,93.34,50.44,4.67,163.02,0.0
2026-12-04 18:00:00,18,4,12,12.06,0.654,1.18,21.94,77.18,51.6,4.65,155.37,0.0
2026-12-04 19:00:00,19,4,12,11.19,0.537,0.0,27.23,55.27,55.38,6.56,144.44,0.0
2026-12-04 20:00:00,20,4,12,9.61,0.527,0.0,34.59,38.17,58.42,5.63,136.81,0.0
2026-12-04 21:00:00,21,4,12,8.26,0.636,0.0,34.07,14.83,60.34,4.01,113.25,0.0
2026-12-04 22:00:00,22,4,12,7.1,0.751,0.0,24.28,14.57,55.83,5.67,100.35,0.0
2026-12-04 23:00:00,23,4,12,5.45,0.763,0.0,18.13,13.59,60.78,4.1,96.6,0.0
2026-12-05 00:00:00,0,5,12,4.07,0.784,0.0,14.27,6.21,58.87,1.41,80.76,0.0
2026-12-05 01:00:00,1,5,12,3.36,0.654,0.0,16.09,8.0,60.13,1.82,86.04,0.0
2026-12-05 02:00:00,2,5,12,3.16,0.645,0.0,14.95,6.11,59.69,1.0,81.75,0.0
2026-12-05 03:00:00,3,5,12,2.79,0.682,0.0,17.07,8.57,61.72,1.94,89.3,0.0
2026-12-05 04:00:00,4,5,12,2.26,0.609,0.0,17.43,7.94,61.03,2.83,89.23,0.0
2026-12-05 05:00:00,5,5,12,3.19,0.731,0.0,18.63,8.53,63.15,2.52,92.83,0.0
2026-12-05 06:00:00,6,5,12,3.23,0.745,0.0,20.3,8.15,58.9,1.0,88.35,0.0
2026-12-05 07:00:00,7,5,12,4.95,0.671,38.91,30.89,4.57,59.89,1.0,96.35,0.0
2026-12-05 08:00:00,8,5,12,6.84,0.708,73.78,32.05,9.98,58.48,1.57,102.08,0.0
2026-12-05 09:00:00,9,5,12,8.11,0.667,116.49,19.73,21.8,57.34,1.25,100.12,15.06
2026-12-05 10:00:00,10,5,12,9.7,0.667,143.38,13.81,26.07,55.26,2.66,97.8,56.99
2026-12-05 11:00:00,11,5,12,10.54,0.612,173.06,12.5,33.85,56.43,2.39,105.17,119.45
2026-12-05 12:00:00,12,5,12,11.34,0.568,190.11,13.0,37.02,55.96,1.53,107.51,195.44
2026-12-05 13:00:00,13,5,12,11.98,0.533,193.36,9.81,39.4,53.46,2.59,105.26,276.49
2026-12-05 14:00:00,14,5,12,13.06,0.539,175.28,9.98,45.48,57.45,1.0,113.91,332.95
2026-12-05 15:00:00,15,5,12,12.77,0.512,140.45,10.1,42.31,55.91,1.98,110.3,360.69
2026-12-05 16:00:00,16,5,12,12.13,0.555,102.47,13.94,41.92,51.61,2.02,109.49,353.06
2026-12-05 17:00:00,17,5,12,12.37,0.472,55.1,18.48,39.45,52.51,2.22,112.66,290.49
2026-12-05 18:00:00,18,5,12,11.74,0.556,3.09,22.81,35.32,57.42,1.47,117.02,166.65
2026-12-05 19:00:00,19,5,12,9.99,0.639,0.0,35.93,25.25,52.84,2.26,116.28,40.26
2026-12-05 20:00:00,20,5,12,9.33,0.546,0.0,40.64,19.82,55.51,1.16,117.13,0.0
2026-12-05 21:00:00,21,5,12,7.55,0.508,0.0,41.5,12.71,60.18,1.31,115.7,0.0
2026-12-05 22:00:00,22,5,12,6.13,0.53,0.0,29.58,8.38,60.03,2.15,100.14,0.0
2026-12-05 23:00:00,23,5,12,5.16,0.52,0.0,18.54,7.41,57.25,1.58,84.78,0.0
2026-12-06 00:00:00,0,6,12,3.68,0.531,0.0,10.82,7.74,58.18,1.62,78.36,0.0
2026-12-06 01:00:00,1,6,12,3.63,0.534,0.0,15.55,10.26,58.21,1.43,85.45,0.0
2026-12-06 02:00:00,2,6,12,3.2,0.534,0.0,13.85,8.9,56.57,1.9,81.22,0.0
2026-12-06 03:00:00,3,6,12,2.72,0.455,0.0,17.89,8.85,53.76,1.0,81.5,0.0
2026-12-06 04:00:00,4,6,12,2.95,0.528,0.0,14.34,4.6,62.07,2.15,83.16,0.0
2026-12-06 05:00:00,5,6,12,2.79,0.523,0.0,16.98,10.3,60.77,2.83,90.88,0.0
2026-12-06 06:00:00,6,6,12,3.76,0.383,3.77,21.78,8.57,60.35,1.72,92.42,0.0
2026-12-06 07:00:00,7,6,12,4.75,0.478,53.93,35.55,8.34,60.24,1.14,105.27,0.0
2026-12-06 08:00:00,8,6,12,6.71,0.538,103.22,29.99,10.1,56.31,3.3,99.7,3.24
2026-12-06 09:00:00,9,6,12,7.44,0.617,124.29,21.92,20.33,57.33,1.07,100.65,24.99
2026-12-06 10:00:00,10,6,12,8.57,0.649,145.04,15.74,28.26,57.2,1.38,102.58,64.05
2026-12-06 11:00:00,11,6,12,10.61,0.589,180.78,9.62,34.51,54.23,1.09,99.45,138.87
2026-12-06 12:00:00,12,6,12,11.66,0.64,167.17,9.74,39.8,54.87,2.34,106.75,194.46
2026-12-06 13:00:00,13,6,12,12.77,0.675,157.06,10.93,43.37,55.47,1.52,111.29,236.57
2026-12-06 14:00:00,14,6,12,12.79,0.726,122.82,9.89,43.12,54.31,2.23,109.55,248.78
2026-12-06 15:00:00,15,6,12,13.0,0.675,115.53,9.34,38.99,53.2,2.63,104.16,259.24
2026-12-06 16:00:00,16,6,12,12.57,0.607,91.9,11.79,38.97,53.17,1.59,105.52,244.44
2026-12-06 17:00:00,17,6,12,12.13,0.419,59.38,16.8,36.88,53.91,2.36,109.95,189.47
2026-12-06 18:00:00,18,6,12,11.61,0.483,3.22,26.26,32.41,53.21,1.42,113.3,69.82
2026-12-06 19:00:00,19,6,12,10.73,0.429,0.0,33.78,25.98,55.64,1.56,116.96,0.0
2026-12-06 20:00:00,20,6,12,9.57,0.483,0.0,39.96,17.19,54.28,2.27,113.7,0.0
2026-12-06 21:00:00,21,6,12,7.87,0.592,0.0,38.4,9.2,54.54,1.0,103.14,0.0
2026-12-06 22:00:00,22,6,12,6.64,0.577,0.0,26.38,9.29,58.57,1.08,95.32,0.0
2026-12-06 23:00:00,23,6,12,5.24,0.578,0.0,21.85,8.57,59.03,1.51,90.96,0.0
2026-12-07 00:00:00,0,0,12,4.9,0.609,0.0,8.17,7.83,57.91,5.3,79.21,0.0
2026-12-07 01:00:00,1,0,12,4.14,0.526,0.0,13.54,7.75,60.41,5.17,86.87,0.0
2026-12-07 02:00:00,2,0,12,3.92,0.501,0.0,11.05,15.35,57.64,5.01,89.05,0.0
2026-12-07 03:00:00,3,0,12,3.57,0.537,0.0,9.83,10.4,60.05,5.36,85.64,0.0
2026-12-07 04:00:00,4,0,12,4.04,0.548,0.0,14.83,12.36,58.75,5.18,91.12,0.0
2026-12-07 05:00:00,5,0,12,4.86,0.617,0.0,16.79,10.45,59.69,5.27,92.2,0.0
2026-12-07 06:00:00,6,0,12,5.16,0.795,0.31,20.99,13.2,58.44,5.47,98.1,0.0
2026-12-07 07:00:00,7,0,12,6.42,0.777,35.35,27.14,13.84,55.91,6.14,103.03,0.0
2026-12-07 08:00:00,8,0,12,7.44,0.823,55.24,23.19,10.81,56.7,25.52,116.22,0.0
2026-12-07 09:00:00,9,0,12,8.85,0.815,85.89,18.19,42.15,57.7,43.11,161.15,0.0
2026-12-07 10:00:00,10,0,12,10.31,0.809,105.34,12.31,60.34,55.16,54.99,182.8,0.0
2026-12-07 11:00:00,11,0,12,10.91,0.802,121.76,12.26,81.51,53.74,64.65,212.16,0.0
2026-12-07 12:00:00,12,0,12,12.2,0.747,144.8,9.42,94.57,52.82,65.61,222.42,0.0
2026-12-07 13:00:00,13,0,12,12.26,0.664,158.77,9.05,105.95,53.5,62.83,231.33,0.0
2026-12-07 14:00:00,14,0,12,12.66,0.536,167.82,10.0,109.88,55.78,55.04,230.7,0.0
2026-12-07 15:00:00,15,0,12,13.42,0.575,127.62,10.0,105.22,49.8,37.59,202.61,0.0
2026-12-07 16:00:00,16,0,12,13.2,0.608,88.66,10.28,98.46,51.47,23.48,183.69,0.0
2026-12-07 17:00:00,17,0,12,12.7,0.716,39.54,15.77,90.87,54.42,4.57,165.63,0.0
2026-12-07 18:00:00,18,0,12,12.3,0.684,2.99,22.85,79.14,53.23,4.43,159.65,0.0
2026-12-07 19:00:00,19,0,12,11.22,0.577,0.0,31.1,58.07,54.28,3.96,147.41,0.0
2026-12-07 20:00:00,20,0,12,9.83,0.541,0.0,34.51,39.17,52.12,4.62,130.42,0.0
2026-12-07 21:00:00,21,0,12,8.97,0.473,0.0,32.36,10.42,55.38,4.55,102.71,0.0
2026-12-07 22:00:00,22,0,12,7.21,0.363,0.0,24.55,10.52,58.3,3.77,97.14,0.0
2026-12-07 23:00:00,23,0,12,5.8,0.281,0.0,19.06,14.96,57.86,4.95,96.83,0.0
2026-12-08 00:00:00,0,1,12,5.01,0.287,0.0,11.66,11.73,61.77,5.59,90.75,0.0
2026-12-08 01:00:00,1,1,12,4.5,0.33,0.0,9.87,10.77,57.53,4.62,82.79,0.0
2026-12-08 02:00:00,2,1,12,4.15,0.337,0.0,14.02,14.33,60.1,5.55,94.0,0.0
2026-12-08 03:00:00,3,1,12,4.63,0.359,0.0,10.7,12.43,58.41,6.41,87.95,0.0
2026-12-08 04:00:00,4,1,12,4.83,0.433,0.0,14.03,10.68,60.11,4.51,89.33,0.0
2026-12-08 05:00:00,5,1,12,6.76,0.547,0.0,13.86,11.44,55.81,4.56,85.67,0.0
2026-12-08 06:00:00,6,1,12,7.58,0.64,0.0,18.79,13.53,55.15,4.27,91.74,0.0
2026-12-08 07:00:00,7,1,12,8.94,0.619,48.13,24.73,12.88,57.68,5.55,100.84,0.0
2026-12-08 08:00:00,8,1,12,10.39,0.644,82.53,23.56,14.14,54.67,23.8,116.17,0.0
2026-12-08 09:00:00,9,1,12,11.47,0.632,123.44,15.72,38.16,52.26,41.19,147.33,0.0
2026-12-08 10:00:00,10,1,12,12.81,0.6,156.34,7.78,57.89,53.37,52.87,171.91,0.0
2026-12-08 11:00:00,11,1,12,13.31,0.613,167.41,9.92,72.06,54.52,60.87,197.37,0.0
2026-12-08 12:00:00,12,1,12,13.86,0.603,183.39,7.6,88.67,49.96,62.84,209.07,0.0
2026-12-08 13:00:00,13,1,12,14.7,0.608,175.76,9.28,94.12,49.99,58.89,212.28,0.0
2026-12-08 14:00:00,14,1,12,15.08,0.636,147.32,10.15,99.94,49.67,51.24,211.0,0.0
2026-12-08 15:00:00,15,1,12,15.69,0.69,112.4,7.46,96.3,52.45,36.46,192.67,0.0
2026-12-08 16:00:00,16,1,12,15.07,0.686,80.57,11.39,94.25,51.8,22.49,179.93,0.0
2026-12-08 17:00:00,17,1,12,14.01,0.708,38.04,14.62,90.92,49.5,4.03,159.07,0.0
2026-12-08 18:00:00,18,1,12,13.21,0.716,2.26,20.72,73.75,54.77,6.0,155.24,0.0
2026-12-08 19:00:00,19,1,12,12.38,0.686,0.0,29.03,58.34,55.88,5.21,148.46,0.0
2026-12-08 20:00:00,20,1,12,10.08,0.758,0.0,34.2,38.36,54.73,5.98,133.27,0.0
2026-12-08 21:00:00,21,1,12,9.99,0.601,0.0,30.78,12.01,55.1,5.22,103.11,0.0
2026-12-08 22:00:00,22,1,12,8.02,0.613,0.0,27.49,14.84,56.69,6.05,105.07,0.0
2026-12-08 23:00:00,23,1,12,7.66,0.572,0.0,19.91,13.12,57.37,6.38,96.78,0.0
2026-12-09 00:00:00,0,2,12,6.56,0.442,0.0,12.9,11.01,56.11,5.78,85.8,0.0
2026-12-09 01:00:00,1,2,12,6.7,0.409,0.0,9.84,14.52,60.08,4.13,88.57,0.0
2026-12-09 02:00:00,2,2,12,6.24,0.411,0.0,10.52,11.84,53.48,4.75,80.59,0.0
2026-12-09 03:00:00,3,2,12,6.46,0.416,0.0,12.63,13.18,60.05,5.04,90.9,0.0
2026-12-09 04:00:00,4,2,12,6.88,0.388,0.0,12.12,15.11,60.23,5.26,92.72,0.0
2026-12-09 05:00:00,5,2,12,6.91,0.526,0.0,13.9,13.93,54.08,4.53,86.44,0.0
2026-12-09 06:00:00,6,2,12,8.46,0.625,0.0,16.81,14.66,58.58,4.47,94.52,0.0
2026-12-09 07:00:00,7,2,12,9.62,0.577,49.13,20.85,13.64,56.15,5.55,96.19,0.0
2026-12-09 08:00:00,8,2,12,10.87,0.523,98.21,27.63,14.96,51.89,23.59,118.07,0.0
2026-12-09 09:00:00,9,2,12,11.7,0.523,146.88,14.42,35.33,53.85,40.66,144.26,2.41
2026-12-09 10:00:00,10,2,12,13.02,0.427,203.05,13.32,61.3,50.66,52.59,177.87,25.58
2026-12-09 11:00:00,11,2,12,14.19,0.503,201.97,6.79,74.35,52.84,57.41,191.39,35.31
2026-12-09 12:00:00,12,2,12,14.93,0.385,238.27,10.49,82.84,51.5,58.85,203.68,67.13
2026-12-09 13:00:00,13,2,12,15.66,0.419,216.33,8.71,92.74,55.2,57.69,214.34,68.96
2026-12-09 14:00:00,14,2,12,15.8,0.326,220.2,8.74,95.35,48.78,48.96,201.83,85.86
2026-12-09 15:00:00,15,2,12,15.76,0.362,175.75,7.79,97.35,50.53,37.58,193.25,66.84
2026-12-09 16:00:00,16,2,12,15.47,0.47,108.98,8.77,93.36,51.82,21.17,175.12,0.0
2026-12-09 17:00:00,17,2,12,15.31,0.516,51.56,13.21,81.55,50.01,4.96,149.73,0.0
2026-12-09 18:00:00,18,2,12,14.21,0.404,1.82,20.72,71.8,48.03,6.22,146.77,0.0
2026-12-09 19:00:00,19,2,12,12.77,0.373,0.0,25.57,54.66,50.32,6.06,136.61,0.0
2026-12-09 20:00:00,20,2,12,11.44,0.357,0.0,33.79,41.47,55.93,4.97,136.16,0.0
2026-12-09 21:00:00,21,2,12,10.23,0.384,0.0,33.03,13.65,54.88,4.72,106.28,0.0
2026-12-09 22:00:00,22,2,12,8.6,0.438,0.0,24.82,10.51,55.47,5.06,95.86,0.0
